State;Hectares;Year;Month;GID_0;Country;GID_1;Cropland_BA_hectares;Forest_BA_hectares;Grass_and_Shrubland_BA_hectares;Wetlands_BA_hectares;Settlement_BA_hectares;Other_BA_hectares;combined_BA;burned_area_state_index;Burned_Cropland_index;Burned_Forest_index;Burned_Grass_and_Shrubland_index;Burned_Wetlands_index;Burned_Settlement_index;Burned_Other_index
Virginia;11078700;2010;1;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2010;2;USA;United States;USA.47_1;43;1331;21;0;0;0;1395;0;0;0;0;0;0;0
Virginia;11078700;2010;3;USA;United States;USA.47_1;21;172;21;0;0;0;214;0;0;0;0;0;0;0
Virginia;11078700;2010;4;USA;United States;USA.47_1;0;558;0;0;0;0;558;0;0;0;0;0;0;0
Virginia;11078700;2010;5;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2010;6;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2010;7;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2010;8;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2010;9;USA;United States;USA.47_1;0;0;21;0;0;0;21;0;0;0;0;0;0;0
Virginia;11078700;2010;10;USA;United States;USA.47_1;0;859;0;0;0;0;859;0;0;0;0;0;0;0
Virginia;11078700;2010;11;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2010;12;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2011;1;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2011;2;USA;United States;USA.47_1;322;2962;172;21;21;0;3498;0;0;0;0;0;0;0
Virginia;11078700;2011;3;USA;United States;USA.47_1;0;86;0;0;0;0;86;0;0;0;0;0;0;0
Virginia;11078700;2011;4;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2011;5;USA;United States;USA.47_1;21;21;0;0;0;0;42;0;0;0;0;0;0;0
Virginia;11078700;2011;6;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2011;7;USA;United States;USA.47_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Virginia;11078700;2011;8;USA;United States;USA.47_1;0;1331;0;580;0;0;1911;0;0;0;0;0;0;0
Virginia;11078700;2011;9;USA;United States;USA.47_1;86;0;0;21;0;0;107;0;0;0;0;0;0;0
Virginia;11078700;2011;10;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2011;11;USA;United States;USA.47_1;64;644;21;0;0;0;729;0;0;0;0;0;0;0
Virginia;11078700;2011;12;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2012;1;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2012;2;USA;United States;USA.47_1;86;236;0;21;0;0;343;0;0;0;0;0;0;0
Virginia;11078700;2012;3;USA;United States;USA.47_1;64;150;64;0;0;0;278;0;0;0;0;0;0;0
Virginia;11078700;2012;4;USA;United States;USA.47_1;43;2232;64;0;0;0;2339;0;0;0;0;0;0;0
Virginia;11078700;2012;5;USA;United States;USA.47_1;0;0;0;21;0;0;21;0;0;0;0;0;0;0
Virginia;11078700;2012;6;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2012;7;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2012;8;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2012;9;USA;United States;USA.47_1;0;21;0;0;0;0;21;0;0;0;0;0;0;0
Virginia;11078700;2012;10;USA;United States;USA.47_1;129;1352;21;0;0;0;1502;0;0;0;0;0;0;0
Virginia;11078700;2012;11;USA;United States;USA.47_1;0;322;43;0;0;0;365;0;0;0;0;0;0;0
Virginia;11078700;2012;12;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2013;1;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2013;2;USA;United States;USA.47_1;0;43;0;0;0;0;43;0;0;0;0;0;0;0
Virginia;11078700;2013;3;USA;United States;USA.47_1;0;129;0;0;0;0;129;0;0;0;0;0;0;0
Virginia;11078700;2013;4;USA;United States;USA.47_1;129;730;43;0;0;0;902;0;0;0;0;0;0;0
Virginia;11078700;2013;5;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2013;6;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2013;7;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2013;8;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2013;9;USA;United States;USA.47_1;21;43;0;0;0;0;64;0;0;0;0;0;0;0
Virginia;11078700;2013;10;USA;United States;USA.47_1;301;150;0;0;0;0;451;0;0;0;0;0;0;0
Virginia;11078700;2013;11;USA;United States;USA.47_1;86;1567;64;21;0;0;1738;0;0;0;0;0;0;0
Virginia;11078700;2013;12;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2014;1;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2014;2;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2014;3;USA;United States;USA.47_1;0;107;0;0;0;0;107;0;0;0;0;0;0;0
Virginia;11078700;2014;4;USA;United States;USA.47_1;0;2340;107;0;0;0;2447;0;0;0;0;0;0;0
Virginia;11078700;2014;5;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2014;6;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2014;7;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2014;8;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2014;9;USA;United States;USA.47_1;0;279;21;0;0;0;300;0;0;0;0;0;0;0
Virginia;11078700;2014;10;USA;United States;USA.47_1;0;64;0;0;0;0;64;0;0;0;0;0;0;0
Virginia;11078700;2014;11;USA;United States;USA.47_1;86;1159;129;0;0;0;1374;0;0;0;0;0;0;0
Virginia;11078700;2014;12;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2015;1;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2015;2;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2015;3;USA;United States;USA.47_1;86;558;86;21;0;0;751;0;0;0;0;0;0;0
Virginia;11078700;2015;4;USA;United States;USA.47_1;0;129;0;0;0;0;129;0;0;0;0;0;0;0
Virginia;11078700;2015;5;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2015;6;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2015;7;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2015;8;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2015;9;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2015;10;USA;United States;USA.47_1;86;1717;623;0;0;0;2426;0;0;0;0;0;0;0
Virginia;11078700;2015;11;USA;United States;USA.47_1;215;2984;580;0;0;21;3800;0;0;0;0;0;0;0
Virginia;11078700;2015;12;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2016;1;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2016;2;USA;United States;USA.47_1;0;86;21;0;0;0;107;0;0;0;0;0;0;0
Virginia;11078700;2016;3;USA;United States;USA.47_1;21;386;0;0;0;0;407;0;0;0;0;0;0;0
Virginia;11078700;2016;4;USA;United States;USA.47_1;0;21;21;0;0;0;42;0;0;0;0;0;0;0
Virginia;11078700;2016;5;USA;United States;USA.47_1;86;0;0;0;0;0;86;0;0;0;0;0;0;0
Virginia;11078700;2016;6;USA;United States;USA.47_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Virginia;11078700;2016;7;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2016;8;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2016;9;USA;United States;USA.47_1;236;21;43;0;0;0;300;0;0;0;0;0;0;0
Virginia;11078700;2016;10;USA;United States;USA.47_1;86;322;0;0;0;0;408;0;0;0;0;0;0;0
Virginia;11078700;2016;11;USA;United States;USA.47_1;0;2812;21;0;0;0;2833;0;0;0;0;0;0;0
Virginia;11078700;2016;12;USA;United States;USA.47_1;0;64;0;0;0;0;64;0;0;0;0;0;0;0
Virginia;11078700;2017;1;USA;United States;USA.47_1;0;408;43;0;0;0;451;0;0;0;0;0;0;0
Virginia;11078700;2017;2;USA;United States;USA.47_1;64;365;64;0;0;0;493;0;0;0;0;0;0;0
Virginia;11078700;2017;3;USA;United States;USA.47_1;215;2898;343;0;0;0;3456;0;0;0;0;0;0;0
Virginia;11078700;2017;4;USA;United States;USA.47_1;0;43;0;0;0;0;43;0;0;0;0;0;0;0
Virginia;11078700;2017;5;USA;United States;USA.47_1;0;172;0;0;0;0;172;0;0;0;0;0;0;0
Virginia;11078700;2017;6;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2017;7;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2017;8;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2017;9;USA;United States;USA.47_1;193;64;64;0;0;0;321;0;0;0;0;0;0;0
Virginia;11078700;2017;10;USA;United States;USA.47_1;0;21;0;0;0;0;21;0;0;0;0;0;0;0
Virginia;11078700;2017;11;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2017;12;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2018;1;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2018;2;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2018;3;USA;United States;USA.47_1;43;86;0;0;0;0;129;0;0;0;0;0;0;0
Virginia;11078700;2018;4;USA;United States;USA.47_1;0;2318;0;0;0;0;2318;0;0;0;0;0;0;0
Virginia;11078700;2018;5;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2018;6;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2018;7;USA;United States;USA.47_1;150;0;0;0;0;0;150;0;0;0;0;0;0;0
Virginia;11078700;2018;8;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2018;9;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2018;10;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2018;11;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2018;12;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2019;1;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2019;2;USA;United States;USA.47_1;21;215;0;0;0;0;236;0;0;0;0;0;0;0
Virginia;11078700;2019;3;USA;United States;USA.47_1;129;2147;172;0;0;0;2448;0;0;0;0;0;0;0
Virginia;11078700;2019;4;USA;United States;USA.47_1;0;215;0;0;0;0;215;0;0;0;0;0;0;0
Virginia;11078700;2019;5;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2019;6;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2019;7;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2019;8;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Virginia;11078700;2019;9;USA;United States;USA.47_1;0;21;0;0;0;0;21;0;0;0;0;0;0;0
Virginia;11078700;2019;10;USA;United States;USA.47_1;21;515;86;0;21;21;664;0;0;0;0;0;0;0
Virginia;11078700;2019;11;USA;United States;USA.47_1;64;258;64;0;0;0;386;0;0;0;0;0;0;0
Virginia;11078700;2019;12;USA;United States;USA.47_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2002;1;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2002;2;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2002;3;USA;United States;USA.48_1;1460;0;0;0;0;0;1460;0;0;0;0;0;0;0
Washington;18466100;2002;4;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2002;5;USA;United States;USA.48_1;107;21;408;0;0;0;536;0;0;0;0;0;0;0
Washington;18466100;2002;6;USA;United States;USA.48_1;64;43;64;0;0;0;171;0;0;0;0;0;0;0
Washington;18466100;2002;7;USA;United States;USA.48_1;4036;4873;12450;129;0;107;21595;0;0;0;0;0;0;0
Washington;18466100;2002;8;USA;United States;USA.48_1;1717;1438;3799;150;0;0;7104;0;0;0;0;0;0;0
Washington;18466100;2002;9;USA;United States;USA.48_1;5495;4121;537;0;0;0;10153;0;0;0;0;0;0;0
Washington;18466100;2002;10;USA;United States;USA.48_1;15112;258;1868;0;0;0;17238;0;0;0;0;0;0;0
Washington;18466100;2002;11;USA;United States;USA.48_1;107;837;43;0;0;0;987;0;0;0;0;0;0;0
Washington;18466100;2002;12;USA;United States;USA.48_1;0;150;43;0;0;0;193;0;0;0;0;0;0;0
Washington;18466100;2003;1;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2003;2;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2003;3;USA;United States;USA.48_1;322;0;0;0;0;0;322;0;0;0;0;0;0;0
Washington;18466100;2003;4;USA;United States;USA.48_1;1095;0;0;0;0;0;1095;0;0;0;0;0;0;0
Washington;18466100;2003;5;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2003;6;USA;United States;USA.48_1;215;902;1524;21;0;107;2769;0;0;0;0;0;0;0
Washington;18466100;2003;7;USA;United States;USA.48_1;1588;17924;24342;236;0;86;44176;0;0;0;0;0;0;0
Washington;18466100;2003;8;USA;United States;USA.48_1;1009;2833;4229;43;0;494;8608;0;0;0;0;0;0;0
Washington;18466100;2003;9;USA;United States;USA.48_1;11162;6440;1138;21;0;86;18847;0;0;0;0;0;0;0
Washington;18466100;2003;10;USA;United States;USA.48_1;11978;751;1009;0;0;0;13738;0;0;0;0;0;0;0
Washington;18466100;2003;11;USA;United States;USA.48_1;580;601;21;0;0;21;1223;0;0;0;0;0;0;0
Washington;18466100;2003;12;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2004;1;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2004;2;USA;United States;USA.48_1;494;0;0;0;0;0;494;0;0;0;0;0;0;0
Washington;18466100;2004;3;USA;United States;USA.48_1;1481;21;0;0;0;0;1502;0;0;0;0;0;0;0
Washington;18466100;2004;4;USA;United States;USA.48_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Washington;18466100;2004;5;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2004;6;USA;United States;USA.48_1;193;837;1739;0;0;64;2833;0;0;0;0;0;0;0
Washington;18466100;2004;7;USA;United States;USA.48_1;2254;7320;3714;0;0;322;13610;0;0;0;0;0;0;0
Washington;18466100;2004;8;USA;United States;USA.48_1;4057;6247;4143;0;0;129;14576;0;0;0;0;0;0;0
Washington;18466100;2004;9;USA;United States;USA.48_1;1996;215;558;0;0;43;2812;0;0;0;0;0;0;0
Washington;18466100;2004;10;USA;United States;USA.48_1;5903;1825;258;0;0;43;8029;0;0;0;0;0;0;0
Washington;18466100;2004;11;USA;United States;USA.48_1;365;1975;193;0;0;0;2533;0;0;0;0;0;0;0
Washington;18466100;2004;12;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2005;1;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2005;2;USA;United States;USA.48_1;258;236;64;21;0;0;579;0;0;0;0;0;0;0
Washington;18466100;2005;3;USA;United States;USA.48_1;1009;172;0;0;0;0;1181;0;0;0;0;0;0;0
Washington;18466100;2005;4;USA;United States;USA.48_1;301;0;0;0;0;0;301;0;0;0;0;0;0;0
Washington;18466100;2005;5;USA;United States;USA.48_1;150;0;322;0;0;0;472;0;0;0;0;0;0;0
Washington;18466100;2005;6;USA;United States;USA.48_1;86;0;7599;0;0;0;7685;0;0;0;0;0;0;0
Washington;18466100;2005;7;USA;United States;USA.48_1;2361;193;10003;107;0;21;12685;0;0;0;0;0;0;0
Washington;18466100;2005;8;USA;United States;USA.48_1;6096;11291;10153;64;0;43;27647;0;0;0;0;0;0;0
Washington;18466100;2005;9;USA;United States;USA.48_1;10776;107;623;0;0;0;11506;0;0;0;0;0;0;0
Washington;18466100;2005;10;USA;United States;USA.48_1;9574;129;0;0;0;0;9703;0;0;0;0;0;0;0
Washington;18466100;2005;11;USA;United States;USA.48_1;558;43;0;0;0;0;601;0;0;0;0;0;0;0
Washington;18466100;2005;12;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2006;1;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2006;2;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2006;3;USA;United States;USA.48_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Washington;18466100;2006;4;USA;United States;USA.48_1;1825;1288;322;0;0;0;3435;0;0;0;0;0;0;0
Washington;18466100;2006;5;USA;United States;USA.48_1;580;0;0;0;0;0;580;0;0;0;0;0;0;0
Washington;18466100;2006;6;USA;United States;USA.48_1;687;0;258;0;0;0;945;0;0;0;0;0;0;0
Washington;18466100;2006;7;USA;United States;USA.48_1;2726;14790;3821;64;0;386;21787;0;0;0;0;0;0;0
Washington;18466100;2006;8;USA;United States;USA.48_1;12558;57700;7728;43;0;21;78050;0;0;0;0;0;0;0
Washington;18466100;2006;9;USA;United States;USA.48_1;5882;27970;3241;0;0;43;37136;0;0;0;0;0;0;0
Washington;18466100;2006;10;USA;United States;USA.48_1;8737;64;2791;64;0;0;11656;0;0;0;0;0;0;0
Washington;18466100;2006;11;USA;United States;USA.48_1;43;0;21;0;0;0;64;0;0;0;0;0;0;0
Washington;18466100;2006;12;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2007;1;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2007;2;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2007;3;USA;United States;USA.48_1;5109;644;236;0;0;0;5989;0;0;0;0;0;0;0
Washington;18466100;2007;4;USA;United States;USA.48_1;279;64;0;0;0;0;343;0;0;0;0;0;0;0
Washington;18466100;2007;5;USA;United States;USA.48_1;0;64;0;0;0;0;64;0;0;0;0;0;0;0
Washington;18466100;2007;6;USA;United States;USA.48_1;107;193;880;0;0;0;1180;0;0;0;0;0;0;0
Washington;18466100;2007;7;USA;United States;USA.48_1;4014;301;30911;86;0;472;35784;0;0;0;0;0;0;0
Washington;18466100;2007;8;USA;United States;USA.48_1;4937;1567;29430;21;0;64;36019;0;0;0;0;0;0;0
Washington;18466100;2007;9;USA;United States;USA.48_1;5538;3714;9316;107;0;21;18696;0;0;0;0;0;0;0
Washington;18466100;2007;10;USA;United States;USA.48_1;6719;386;751;0;0;0;7856;0;0;0;0;0;0;0
Washington;18466100;2007;11;USA;United States;USA.48_1;86;86;21;0;0;0;193;0;0;0;0;0;0;0
Washington;18466100;2007;12;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2008;1;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2008;2;USA;United States;USA.48_1;773;0;0;0;0;0;773;0;0;0;0;0;0;0
Washington;18466100;2008;3;USA;United States;USA.48_1;343;0;43;0;0;0;386;0;0;0;0;0;0;0
Washington;18466100;2008;4;USA;United States;USA.48_1;2554;751;515;0;0;0;3820;0;0;0;0;0;0;0
Washington;18466100;2008;5;USA;United States;USA.48_1;0;172;0;0;0;0;172;0;0;0;0;0;0;0
Washington;18466100;2008;6;USA;United States;USA.48_1;472;172;1696;0;0;0;2340;0;0;0;0;0;0;0
Washington;18466100;2008;7;USA;United States;USA.48_1;3327;3692;11463;107;21;386;18996;0;0;0;0;0;0;0
Washington;18466100;2008;8;USA;United States;USA.48_1;4315;2683;14854;193;0;86;22131;0;0;0;0;0;0;0
Washington;18466100;2008;9;USA;United States;USA.48_1;2791;129;1030;0;0;21;3971;0;0;0;0;0;0;0
Washington;18466100;2008;10;USA;United States;USA.48_1;8458;258;86;0;0;0;8802;0;0;0;0;0;0;0
Washington;18466100;2008;11;USA;United States;USA.48_1;172;322;0;0;0;0;494;0;0;0;0;0;0;0
Washington;18466100;2008;12;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2009;1;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2009;2;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2009;3;USA;United States;USA.48_1;1266;0;21;0;0;0;1287;0;0;0;0;0;0;0
Washington;18466100;2009;4;USA;United States;USA.48_1;2512;0;0;0;0;0;2512;0;0;0;0;0;0;0
Washington;18466100;2009;5;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2009;6;USA;United States;USA.48_1;451;43;601;0;0;0;1095;0;0;0;0;0;0;0
Washington;18466100;2009;7;USA;United States;USA.48_1;1095;558;1696;0;0;215;3564;0;0;0;0;0;0;0
Washington;18466100;2009;8;USA;United States;USA.48_1;2683;1953;23806;43;0;107;28592;0;0;0;0;0;0;0
Washington;18466100;2009;9;USA;United States;USA.48_1;7148;472;258;0;21;0;7899;0;0;0;0;0;0;0
Washington;18466100;2009;10;USA;United States;USA.48_1;5688;902;515;0;0;0;7105;0;0;0;0;0;0;0
Washington;18466100;2009;11;USA;United States;USA.48_1;86;0;172;0;0;0;258;0;0;0;0;0;0;0
Washington;18466100;2009;12;USA;United States;USA.48_1;0;0;86;21;0;0;107;0;0;0;0;0;0;0
Washington;18466100;2010;1;USA;United States;USA.48_1;429;0;0;0;0;0;429;0;0;0;0;0;0;0
Washington;18466100;2010;2;USA;United States;USA.48_1;1374;0;0;0;0;0;1374;0;0;0;0;0;0;0
Washington;18466100;2010;3;USA;United States;USA.48_1;322;0;172;0;0;0;494;0;0;0;0;0;0;0
Washington;18466100;2010;4;USA;United States;USA.48_1;0;623;107;0;0;0;730;0;0;0;0;0;0;0
Washington;18466100;2010;5;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2010;6;USA;United States;USA.48_1;86;0;21;0;0;0;107;0;0;0;0;0;0;0
Washington;18466100;2010;7;USA;United States;USA.48_1;4701;1546;5903;86;0;107;12343;0;0;0;0;0;0;0
Washington;18466100;2010;8;USA;United States;USA.48_1;5302;773;15713;215;0;301;22304;0;0;0;0;0;0;0
Washington;18466100;2010;9;USA;United States;USA.48_1;13717;987;1996;0;0;21;16721;0;0;0;0;0;0;0
Washington;18466100;2010;10;USA;United States;USA.48_1;2082;43;64;0;0;0;2189;0;0;0;0;0;0;0
Washington;18466100;2010;11;USA;United States;USA.48_1;322;1567;64;0;0;0;1953;0;0;0;0;0;0;0
Washington;18466100;2010;12;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2011;1;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2011;2;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2011;3;USA;United States;USA.48_1;601;0;0;0;0;0;601;0;0;0;0;0;0;0
Washington;18466100;2011;4;USA;United States;USA.48_1;902;0;0;0;0;0;902;0;0;0;0;0;0;0
Washington;18466100;2011;5;USA;United States;USA.48_1;21;0;0;0;0;0;21;0;0;0;0;0;0;0
Washington;18466100;2011;6;USA;United States;USA.48_1;0;0;580;0;0;0;580;0;0;0;0;0;0;0
Washington;18466100;2011;7;USA;United States;USA.48_1;1116;322;2898;0;0;0;4336;0;0;0;0;0;0;0
Washington;18466100;2011;8;USA;United States;USA.48_1;5517;258;3263;0;0;21;9059;0;0;0;0;0;0;0
Washington;18466100;2011;9;USA;United States;USA.48_1;3220;1116;1674;0;0;0;6010;0;0;0;0;0;0;0
Washington;18466100;2011;10;USA;United States;USA.48_1;12643;236;150;0;0;0;13029;0;0;0;0;0;0;0
Washington;18466100;2011;11;USA;United States;USA.48_1;451;86;451;0;0;0;988;0;0;0;0;0;0;0
Washington;18466100;2011;12;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2012;1;USA;United States;USA.48_1;343;0;0;0;0;0;343;0;0;0;0;0;0;0
Washington;18466100;2012;2;USA;United States;USA.48_1;408;0;0;0;0;0;408;0;0;0;0;0;0;0
Washington;18466100;2012;3;USA;United States;USA.48_1;193;0;0;0;0;0;193;0;0;0;0;0;0;0
Washington;18466100;2012;4;USA;United States;USA.48_1;1696;0;0;0;0;0;1696;0;0;0;0;0;0;0
Washington;18466100;2012;5;USA;United States;USA.48_1;322;172;0;0;0;0;494;0;0;0;0;0;0;0
Washington;18466100;2012;6;USA;United States;USA.48_1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Washington;18466100;2012;7;USA;United States;USA.48_1;1266;0;902;0;0;43;2211;0;0;0;0;0;0;0
Washington;18466100;2012;8;USA;United States;USA.48_1;3628;2254;22539;429;0;0;28850;0;0;0;0;0;0;0
Washington;18466100;2012;9;USA;United States;USA.48_1;6311;24213;38961;429;0;21;69935;0;0;0;0;0;0;0
